order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label
ORD01552,2023-05-11,Infosys Supply Co,Lucknow,Hyderabad,Raw Materials,Rail,1100,6,26,20,105554.9,152,Flood,1
ORD01553,2023-09-05,Reliance Logistics,Lucknow,Bangalore,Automotive Parts,Road,2191,5,8,3,126865.51,3339,None,0
ORD01554,2021-08-15,Bajaj Materials,Bhopal,Chennai,Automotive Parts,Road+Rail,1102,6,5,0,6568.34,2537,None,0
ORD01555,2022-03-22,HCL Vendors,Kolkata,Delhi,Chemical Compounds,Road+Rail,535,12,11,0,224051.14,3159,None,0
ORD01556,2023-05-22,GAIL Vendors,Nagpur,Bangalore,Chemical Compounds,Road+Rail,1040,12,32,20,221141.89,4302,Flood,1
ORD01557,2021-12-17,NTPC Materials,Lucknow,Pune,Textiles,Road,2011,8,10,2,189615.72,643,None,0
ORD01558,2022-09-08,Wipro Procurement,Kolkata,Bangalore,Raw Materials,Road+Rail,1487,14,29,15,140700.18,2391,Road Blockage,1
ORD01559,2023-07-10,Mahindra Parts Ltd,Mumbai,Kanpur,Automotive Parts,Road+Rail,2507,6,7,1,228861.67,189,None,0
ORD01560,2022-02-03,Indian Oil Logistics,Mumbai,Jaipur,Chemical Compounds,Air,1987,12,27,15,455048.08,742,Accident,1
ORD01561,2022-03-24,Infosys Supply Co,Hyderabad,Bangalore,Pharmaceuticals,Air,2160,7,18,11,113472.7,4806,Political Unrest,1
ORD01562,2022-10-23,Reliance Logistics,Hyderabad,Mumbai,Pharmaceuticals,Rail,1136,11,26,15,50726.51,4538,Flood,1
ORD01563,2021-02-21,Infosys Supply Co,Ahmedabad,Chennai,Raw Materials,Road,1400,7,7,0,142864.16,1533,None,0
ORD01564,2021-08-23,NTPC Materials,Delhi,Bangalore,Electronics,Air,577,9,28,19,288441.48,1451,Road Blockage,1
ORD01565,2021-10-23,NTPC Materials,Kolkata,Mumbai,Automotive Parts,Road+Rail,1000,11,10,0,38354.14,841,None,0
ORD01566,2021-10-03,Steel Authority India,Nagpur,Ahmedabad,Industrial Machinery,Rail,2466,15,13,0,362988.21,1261,None,0
ORD01567,2022-07-01,BHEL Components,Indore,Chennai,Electronics,Rail,1315,5,18,13,252951.98,475,Flood,1
ORD01568,2022-02-08,Mahindra Parts Ltd,Chennai,Bhopal,IT Hardware,Rail,741,5,23,18,417968.56,4711,Flood,1
ORD01569,2023-03-13,Indian Oil Logistics,Chennai,Nagpur,Textiles,Road+Rail,650,7,24,17,85233.02,4974,Political Unrest,1
ORD01570,2023-02-12,BHEL Components,Mumbai,Hyderabad,Chemical Compounds,Road,2087,3,2,0,340375.08,3245,None,0
ORD01571,2022-07-18,Steel Authority India,Surat,Jaipur,IT Hardware,Road+Rail,1649,11,12,1,290848.58,3329,None,0
ORD01572,2023-02-09,Steel Authority India,Indore,Ahmedabad,Electronics,Road+Rail,717,7,26,19,107412.04,4923,Road Blockage,1
ORD01573,2022-01-12,Wipro Procurement,Pune,Ahmedabad,Electronics,Road,1426,7,8,1,160699.86,1637,None,0
ORD01574,2023-02-08,Larsen & Toubro Supply,Surat,Indore,IT Hardware,Rail,802,3,7,4,396309.53,1155,None,0
ORD01575,2022-10-27,GAIL Vendors,Chennai,Mumbai,Chemical Compounds,Air,1130,15,14,0,130195.38,3280,None,0
ORD01576,2022-04-23,Tata Suppliers Pvt Ltd,Ahmedabad,Chennai,Textiles,Road+Rail,1903,14,23,9,474124.09,839,Accident,1
ORD01577,2021-10-30,Reliance Logistics,Bhopal,Pune,IT Hardware,Road,1975,8,25,17,150505.76,4208,Accident,1
ORD01578,2022-07-19,Bajaj Materials,Hyderabad,Pune,Agricultural Goods,Road,992,10,8,0,87142.97,839,None,0
ORD01579,2021-05-30,BHEL Components,Jaipur,Kolkata,Industrial Machinery,Air,2783,14,17,3,16949.22,3314,None,0
ORD01580,2021-12-09,Steel Authority India,Bangalore,Pune,Agricultural Goods,Road+Rail,408,15,28,13,294882.48,3601,Accident,1
ORD01581,2023-02-16,Indian Oil Logistics,Surat,Indore,IT Hardware,Road+Rail,2444,10,8,0,255444.13,1266,None,0
ORD01582,2023-08-14,Infosys Supply Co,Kanpur,Surat,Pharmaceuticals,Air,1294,9,12,3,382243.84,1618,None,0
ORD01583,2021-04-06,Bajaj Materials,Kolkata,Mumbai,Electronics,Road+Rail,380,12,27,15,477012.03,1603,Heavy Rainfall,1
ORD01584,2022-03-05,BHEL Components,Indore,Chennai,IT Hardware,Rail,1948,12,16,4,131298.2,1735,None,0
ORD01585,2021-01-01,Mahindra Parts Ltd,Kanpur,Ahmedabad,Chemical Compounds,Rail,470,4,15,11,457991.34,1366,Flood,1
ORD01586,2023-08-06,NTPC Materials,Surat,Ahmedabad,Industrial Machinery,Road+Rail,1603,13,18,5,426043.95,2124,None,0
ORD01587,2022-08-14,BHEL Components,Chennai,Kanpur,FMCG,Air,2615,11,30,19,404063.54,2019,Accident,1
ORD01588,2021-08-20,Larsen & Toubro Supply,Hyderabad,Lucknow,Raw Materials,Road+Rail,1431,3,3,0,30386.85,4857,None,0
ORD01589,2021-11-04,GAIL Vendors,Jaipur,Kolkata,Textiles,Air,1096,15,22,7,234852.05,1265,Strike,1
ORD01590,2023-08-07,Wipro Procurement,Pune,Ahmedabad,FMCG,Air,2520,4,7,3,45158.96,1340,None,0
ORD01591,2022-10-01,Infosys Supply Co,Pune,Ahmedabad,Raw Materials,Road,1970,10,14,4,239221.2,260,None,0
ORD01592,2021-12-08,NTPC Materials,Ahmedabad,Jaipur,Textiles,Road,1823,8,18,10,205632.26,1936,Heavy Rainfall,1
ORD01593,2021-10-21,HCL Vendors,Lucknow,Hyderabad,Automotive Parts,Rail,2630,6,14,8,54826.62,684,Accident,1
ORD01594,2023-03-27,GAIL Vendors,Pune,Jaipur,Pharmaceuticals,Road,578,14,34,20,495959.45,27,Road Blockage,1
ORD01595,2022-04-28,ONGC Supplies,Indore,Hyderabad,IT Hardware,Road,1663,5,17,12,48322.49,1363,Road Blockage,1
ORD01596,2023-07-04,NTPC Materials,Lucknow,Delhi,Electronics,Air,361,7,11,4,411607.74,1584,None,0
ORD01597,2023-03-20,NTPC Materials,Bangalore,Surat,Agricultural Goods,Road+Rail,1393,5,3,0,40483.24,2340,None,0
ORD01598,2021-05-22,Reliance Logistics,Bangalore,Chennai,Chemical Compounds,Road+Rail,2308,4,8,4,305209.38,2334,None,0
ORD01599,2021-02-02,BHEL Components,Nagpur,Ahmedabad,FMCG,Air,1669,9,27,18,150358.37,3295,Road Blockage,1
ORD01600,2022-03-05,Infosys Supply Co,Kolkata,Bangalore,Pharmaceuticals,Rail,2089,15,28,13,23214.84,491,Heavy Rainfall,1
ORD01601,2022-08-25,Bajaj Materials,Chennai,Kolkata,Industrial Machinery,Rail,500,4,21,17,345424.27,4755,Strike,1
ORD01602,2021-09-02,Indian Oil Logistics,Delhi,Kanpur,IT Hardware,Road+Rail,2461,14,15,1,154760.27,1728,None,0
ORD01603,2023-07-07,Reliance Logistics,Pune,Kolkata,Electronics,Road,1613,10,18,8,20532.86,2075,Accident,1
ORD01604,2022-02-03,Larsen & Toubro Supply,Pune,Indore,Pharmaceuticals,Road+Rail,1525,5,8,3,408811.69,3469,None,0
ORD01605,2022-11-06,Larsen & Toubro Supply,Bangalore,Ahmedabad,Industrial Machinery,Rail,581,8,16,8,78343.05,1159,Flood,1
ORD01606,2021-09-03,Tata Suppliers Pvt Ltd,Kanpur,Chennai,Electronics,Road+Rail,1911,11,20,9,317611.29,2819,Heavy Rainfall,1
ORD01607,2023-03-31,Mahindra Parts Ltd,Delhi,Jaipur,Textiles,Air,2252,12,15,3,78163.89,4146,None,0
ORD01608,2021-10-08,HCL Vendors,Lucknow,Surat,Electronics,Road+Rail,1005,11,13,2,230201.49,4851,None,0
ORD01609,2022-07-15,NTPC Materials,Hyderabad,Mumbai,Automotive Parts,Road+Rail,1868,7,19,12,239886.2,3428,Flood,1
ORD01610,2023-08-10,GAIL Vendors,Ahmedabad,Bangalore,Electronics,Rail,1429,10,20,10,409284.45,4757,Accident,1
ORD01611,2021-09-18,Coal India Suppliers,Kolkata,Mumbai,Chemical Compounds,Air,1108,9,28,19,123295.08,28,Flood,1
ORD01612,2022-03-17,Tata Suppliers Pvt Ltd,Indore,Jaipur,Agricultural Goods,Road,1907,3,23,20,434930.23,2518,Heavy Rainfall,1
ORD01613,2023-02-27,Bajaj Materials,Kolkata,Lucknow,Automotive Parts,Road,2462,12,14,2,428340.77,3196,None,0
ORD01614,2022-07-29,ONGC Supplies,Surat,Kolkata,Raw Materials,Air,258,14,34,20,44440.06,2021,Road Blockage,1
ORD01615,2023-08-28,Infosys Supply Co,Bhopal,Kanpur,FMCG,Road,1257,10,17,7,337546.38,3414,Strike,1
ORD01616,2021-06-15,Bajaj Materials,Delhi,Indore,Agricultural Goods,Rail,1382,9,23,14,347320.96,571,Road Blockage,1
ORD01617,2021-03-20,Infosys Supply Co,Delhi,Indore,Automotive Parts,Road,1306,5,15,10,383625.64,2775,Flood,1
ORD01618,2021-05-05,Bajaj Materials,Ahmedabad,Kanpur,Automotive Parts,Road+Rail,2716,11,9,0,181348.24,763,None,0
ORD01619,2021-12-28,GAIL Vendors,Bangalore,Nagpur,IT Hardware,Road+Rail,274,5,25,20,403165.79,717,Political Unrest,1
ORD01620,2021-03-06,Mahindra Parts Ltd,Jaipur,Bhopal,Chemical Compounds,Rail,2390,5,13,8,495601.2,2888,Accident,1
ORD01621,2021-01-31,Mahindra Parts Ltd,Nagpur,Jaipur,Pharmaceuticals,Road+Rail,1848,8,6,0,99121.12,3970,None,0
ORD01622,2023-03-04,HCL Vendors,Jaipur,Indore,Industrial Machinery,Road,2075,12,30,18,323051.05,1641,Political Unrest,1
ORD01623,2023-07-11,Tata Suppliers Pvt Ltd,Mumbai,Surat,Industrial Machinery,Road,1655,3,2,0,326114.83,3414,None,0
ORD01624,2023-02-07,NTPC Materials,Chennai,Bhopal,Agricultural Goods,Air,593,3,1,0,282899.08,964,None,0
ORD01625,2022-08-31,Reliance Logistics,Jaipur,Nagpur,IT Hardware,Road+Rail,1595,5,7,2,406360.51,2607,None,0
ORD01626,2021-09-09,Bajaj Materials,Indore,Delhi,Pharmaceuticals,Road+Rail,424,7,11,4,349473.85,3119,None,0
ORD01627,2021-06-06,Larsen & Toubro Supply,Jaipur,Hyderabad,FMCG,Air,507,7,5,0,370621.06,3343,None,0
ORD01628,2021-01-24,GAIL Vendors,Kanpur,Delhi,Agricultural Goods,Air,762,3,11,8,303438.67,830,Accident,1
ORD01629,2022-01-07,NTPC Materials,Hyderabad,Delhi,Textiles,Road,948,4,17,13,293202.96,655,Heavy Rainfall,1
ORD01630,2021-08-26,Steel Authority India,Nagpur,Jaipur,Agricultural Goods,Air,526,3,23,20,467928.61,4483,Heavy Rainfall,1
ORD01631,2021-11-01,GAIL Vendors,Nagpur,Mumbai,Raw Materials,Air,1477,11,26,15,51018.9,2740,Strike,1
ORD01632,2021-10-03,Reliance Logistics,Delhi,Surat,Chemical Compounds,Road,216,14,19,5,26049.8,2968,None,0
ORD01633,2022-02-20,Reliance Logistics,Lucknow,Jaipur,Industrial Machinery,Road,1214,11,19,8,88348.0,4671,Heavy Rainfall,1
ORD01634,2022-12-19,Infosys Supply Co,Kanpur,Nagpur,Agricultural Goods,Road,718,4,3,0,123100.34,3351,None,0
ORD01635,2021-01-06,Larsen & Toubro Supply,Kanpur,Indore,Agricultural Goods,Air,968,13,17,4,122766.29,3530,None,0
ORD01636,2021-08-05,HCL Vendors,Bangalore,Pune,IT Hardware,Road+Rail,757,12,31,19,208713.79,4747,Political Unrest,1
ORD01637,2021-10-22,Bajaj Materials,Bhopal,Delhi,IT Hardware,Rail,1921,7,11,4,251350.23,948,None,0
ORD01638,2022-02-20,Reliance Logistics,Lucknow,Chennai,Textiles,Rail,2576,12,19,7,70562.04,339,Heavy Rainfall,1
ORD01639,2021-08-25,Reliance Logistics,Chennai,Bangalore,IT Hardware,Road,1332,6,21,15,6394.74,1731,Strike,1
ORD01640,2023-01-05,Infosys Supply Co,Hyderabad,Kolkata,Pharmaceuticals,Road,2031,4,2,0,363535.53,1019,None,0
ORD01641,2023-06-09,Larsen & Toubro Supply,Surat,Jaipur,Textiles,Air,1326,8,9,1,429589.33,1205,None,0
ORD01642,2021-07-31,HCL Vendors,Ahmedabad,Jaipur,Electronics,Air,1321,9,19,10,129795.08,3559,Political Unrest,1
ORD01643,2022-04-20,HCL Vendors,Jaipur,Bangalore,Automotive Parts,Road,1034,5,22,17,441246.76,1162,Flood,1
ORD01644,2021-10-18,Reliance Logistics,Mumbai,Jaipur,IT Hardware,Rail,2369,7,11,4,229942.38,2493,None,0
ORD01645,2022-10-22,Bajaj Materials,Indore,Ahmedabad,Pharmaceuticals,Road+Rail,1799,6,17,11,242773.39,3599,Political Unrest,1
ORD01646,2023-07-16,BHEL Components,Pune,Kolkata,Pharmaceuticals,Road,2459,5,23,18,59363.08,3047,Political Unrest,1
ORD01647,2022-06-19,Tata Suppliers Pvt Ltd,Nagpur,Bangalore,Automotive Parts,Road,1853,7,26,19,285742.15,887,Heavy Rainfall,1
ORD01648,2021-09-05,Steel Authority India,Indore,Lucknow,Agricultural Goods,Air,2552,7,27,20,461304.6,4081,Political Unrest,1
ORD01649,2023-09-28,HCL Vendors,Hyderabad,Indore,IT Hardware,Road,2468,11,14,3,173941.65,3950,None,0
ORD01650,2021-07-18,NTPC Materials,Bangalore,Nagpur,Textiles,Road,1313,5,21,16,316279.29,4938,Heavy Rainfall,1
ORD01651,2022-08-02,GAIL Vendors,Ahmedabad,Surat,Textiles,Air,1003,12,27,15,165733.95,2763,Strike,1
ORD01652,2022-01-01,BHEL Components,Ahmedabad,Kolkata,Electronics,Rail,1964,10,10,0,346416.0,855,None,0
ORD01653,2022-08-02,HCL Vendors,Mumbai,Bangalore,Agricultural Goods,Rail,2113,5,9,4,497998.25,604,None,0
ORD01654,2021-04-16,Wipro Procurement,Kanpur,Kolkata,Automotive Parts,Road+Rail,1094,13,23,10,23124.85,105,Road Blockage,1
ORD01655,2023-07-30,GAIL Vendors,Surat,Lucknow,Textiles,Road+Rail,2042,12,23,11,51274.06,1949,Strike,1
ORD01656,2022-09-19,Tata Suppliers Pvt Ltd,Kanpur,Surat,Chemical Compounds,Road,1187,4,24,20,346053.37,4442,Heavy Rainfall,1
ORD01657,2021-06-21,GAIL Vendors,Kolkata,Indore,Industrial Machinery,Road,1886,13,17,4,54546.3,4136,None,0
ORD01658,2022-08-20,Steel Authority India,Kanpur,Hyderabad,Chemical Compounds,Air,1661,6,22,16,280362.0,1355,Flood,1
ORD01659,2021-01-28,Infosys Supply Co,Surat,Bangalore,Pharmaceuticals,Road,988,14,12,0,120938.68,380,None,0
ORD01660,2023-01-21,Tata Suppliers Pvt Ltd,Chennai,Hyderabad,Chemical Compounds,Rail,2087,5,14,9,116684.46,1111,Political Unrest,1
ORD01661,2021-02-02,Infosys Supply Co,Indore,Surat,Automotive Parts,Rail,1968,4,16,12,417641.74,1313,Accident,1
ORD01662,2022-05-01,ONGC Supplies,Mumbai,Lucknow,Raw Materials,Road,917,9,23,14,58719.59,1300,Road Blockage,1
ORD01663,2021-08-05,Bajaj Materials,Pune,Kolkata,Agricultural Goods,Rail,880,4,2,0,358292.54,4358,None,0
ORD01664,2023-08-31,ONGC Supplies,Indore,Lucknow,IT Hardware,Air,2382,12,11,0,111715.85,3688,None,0
ORD01665,2022-03-12,GAIL Vendors,Bangalore,Surat,Electronics,Road+Rail,1077,5,18,13,102153.48,2431,Heavy Rainfall,1
ORD01666,2022-01-20,GAIL Vendors,Nagpur,Kanpur,Electronics,Road+Rail,719,15,21,6,118720.22,4380,Strike,1
ORD01667,2023-08-31,Tata Suppliers Pvt Ltd,Lucknow,Nagpur,Agricultural Goods,Road+Rail,753,4,7,3,93997.33,1908,None,0
ORD01668,2023-03-30,GAIL Vendors,Indore,Lucknow,Automotive Parts,Rail,2426,5,24,19,124539.89,4534,Flood,1
ORD01669,2021-03-27,Coal India Suppliers,Hyderabad,Lucknow,Pharmaceuticals,Road,757,8,19,11,26789.19,4028,Heavy Rainfall,1
ORD01670,2023-05-21,Larsen & Toubro Supply,Jaipur,Chennai,Automotive Parts,Rail,2759,6,11,5,213950.59,4488,None,0
ORD01671,2021-03-24,Tata Suppliers Pvt Ltd,Surat,Bangalore,Electronics,Air,1583,14,13,0,383912.33,233,None,0
ORD01672,2023-03-05,Reliance Logistics,Hyderabad,Chennai,Automotive Parts,Road,2599,13,18,5,345538.42,3948,None,0
ORD01673,2023-09-03,Tata Suppliers Pvt Ltd,Bhopal,Jaipur,IT Hardware,Road,1721,15,19,4,17791.43,1236,None,0
ORD01674,2021-12-28,Bajaj Materials,Surat,Bangalore,Pharmaceuticals,Road+Rail,1396,8,27,19,47095.02,1221,Strike,1
ORD01675,2022-09-07,Infosys Supply Co,Jaipur,Indore,Pharmaceuticals,Road+Rail,513,13,31,18,413056.73,2377,Heavy Rainfall,1
ORD01676,2022-05-29,HCL Vendors,Ahmedabad,Mumbai,Chemical Compounds,Road,2277,12,27,15,17994.42,4918,Accident,1
ORD01677,2021-02-20,Reliance Logistics,Hyderabad,Kanpur,Industrial Machinery,Air,1598,3,18,15,363330.12,2263,Political Unrest,1
ORD01678,2022-06-27,Infosys Supply Co,Delhi,Bangalore,FMCG,Road+Rail,1891,5,7,2,258282.87,2644,None,0
ORD01679,2022-01-14,HCL Vendors,Indore,Chennai,Electronics,Road,2562,13,25,12,278508.95,332,Accident,1
ORD01680,2022-10-03,Coal India Suppliers,Kolkata,Ahmedabad,IT Hardware,Road,2666,10,9,0,281339.88,2918,None,0
ORD01681,2023-03-17,GAIL Vendors,Mumbai,Hyderabad,Automotive Parts,Rail,392,3,8,5,433299.41,2081,None,0
ORD01682,2023-05-05,ONGC Supplies,Kanpur,Mumbai,FMCG,Road,1271,11,13,2,481265.26,1463,None,0
ORD01683,2022-07-15,BHEL Components,Kolkata,Ahmedabad,Automotive Parts,Road+Rail,968,10,29,19,202855.81,1994,Political Unrest,1
ORD01684,2021-06-08,Indian Oil Logistics,Lucknow,Kanpur,Pharmaceuticals,Road,1408,13,28,15,263253.12,2529,Road Blockage,1
ORD01685,2022-02-22,Wipro Procurement,Bhopal,Pune,Agricultural Goods,Rail,734,7,17,10,218290.08,862,Flood,1
ORD01686,2021-11-14,Bajaj Materials,Indore,Mumbai,Raw Materials,Air,1798,15,32,17,82552.65,3071,Strike,1
ORD01687,2023-02-15,Wipro Procurement,Nagpur,Kolkata,Agricultural Goods,Road,1711,7,22,15,343175.78,2417,Road Blockage,1
ORD01688,2021-07-16,Steel Authority India,Pune,Bangalore,FMCG,Road,1884,14,32,18,432226.67,4212,Strike,1
ORD01689,2022-08-13,Indian Oil Logistics,Hyderabad,Kolkata,Agricultural Goods,Road,2477,11,17,6,261779.72,2266,Political Unrest,1
ORD01690,2021-12-06,ONGC Supplies,Indore,Kanpur,Industrial Machinery,Rail,452,14,16,2,23582.79,481,None,0
ORD01691,2023-05-24,Mahindra Parts Ltd,Kolkata,Indore,Agricultural Goods,Rail,1654,7,16,9,132569.96,2591,Political Unrest,1
ORD01692,2023-06-24,Steel Authority India,Kolkata,Indore,Automotive Parts,Road,779,14,17,3,49578.53,4924,None,0
ORD01693,2022-04-11,Mahindra Parts Ltd,Mumbai,Surat,IT Hardware,Road+Rail,1013,11,31,20,50252.25,1631,Strike,1
ORD01694,2022-05-20,GAIL Vendors,Hyderabad,Kolkata,Raw Materials,Rail,360,6,9,3,428132.7,639,None,0
ORD01695,2023-09-07,Coal India Suppliers,Delhi,Jaipur,Raw Materials,Road+Rail,2250,4,19,15,390562.11,4306,Accident,1
ORD01696,2023-07-03,NTPC Materials,Indore,Mumbai,Automotive Parts,Road,320,3,12,9,170621.3,3409,Road Blockage,1
ORD01697,2021-04-25,Indian Oil Logistics,Bhopal,Mumbai,Raw Materials,Rail,1201,11,13,2,170256.72,4084,None,0
ORD01698,2021-09-28,GAIL Vendors,Kanpur,Pune,IT Hardware,Air,212,14,12,0,341659.77,3219,None,0
ORD01699,2022-01-12,Reliance Logistics,Delhi,Hyderabad,Automotive Parts,Air,2672,12,16,4,436066.59,4720,None,0
ORD01700,2021-10-21,Wipro Procurement,Pune,Lucknow,Electronics,Air,2155,4,14,10,295345.76,3346,Political Unrest,1
ORD01701,2021-07-19,Larsen & Toubro Supply,Chennai,Delhi,FMCG,Rail,1183,5,24,19,170919.68,3436,Political Unrest,1
ORD01702,2021-03-20,HCL Vendors,Chennai,Lucknow,Electronics,Air,2395,4,16,12,415643.62,184,Flood,1
ORD01703,2023-03-08,HCL Vendors,Bhopal,Pune,Electronics,Air,1955,15,33,18,262072.93,796,Political Unrest,1
ORD01704,2021-04-30,Mahindra Parts Ltd,Indore,Mumbai,Electronics,Rail,372,14,18,4,262527.0,1674,None,0
ORD01705,2022-01-05,HCL Vendors,Indore,Bhopal,Pharmaceuticals,Road+Rail,311,9,7,0,344029.51,605,None,0
ORD01706,2021-11-25,GAIL Vendors,Nagpur,Kolkata,Industrial Machinery,Rail,1240,14,22,8,181118.69,3530,Strike,1
ORD01707,2022-06-06,Coal India Suppliers,Delhi,Jaipur,Chemical Compounds,Rail,2765,11,13,2,215114.41,4608,None,0
ORD01708,2022-10-22,Reliance Logistics,Bangalore,Hyderabad,Textiles,Rail,365,5,9,4,155483.07,4552,None,0
ORD01709,2021-01-06,Coal India Suppliers,Bangalore,Kolkata,Agricultural Goods,Road+Rail,2153,15,28,13,369645.77,4340,Political Unrest,1
ORD01710,2021-05-20,Indian Oil Logistics,Surat,Hyderabad,Automotive Parts,Road,2717,9,19,10,31433.17,3045,Political Unrest,1
ORD01711,2022-04-08,NTPC Materials,Mumbai,Lucknow,IT Hardware,Road,1708,14,18,4,355235.87,2380,None,0
ORD01712,2021-10-20,HCL Vendors,Bangalore,Surat,IT Hardware,Rail,878,12,29,17,354550.01,3456,Flood,1
ORD01713,2023-02-25,Indian Oil Logistics,Surat,Lucknow,Chemical Compounds,Road+Rail,2658,12,32,20,49379.07,4287,Heavy Rainfall,1
ORD01714,2021-10-30,Infosys Supply Co,Surat,Lucknow,Industrial Machinery,Air,1216,5,6,1,284843.24,2421,None,0
ORD01715,2021-01-22,Infosys Supply Co,Nagpur,Bhopal,Textiles,Air,996,15,17,2,58635.66,1837,None,0
ORD01716,2021-10-29,HCL Vendors,Lucknow,Jaipur,IT Hardware,Rail,424,15,16,1,351340.41,4580,None,0
ORD01717,2022-04-30,ONGC Supplies,Nagpur,Pune,Chemical Compounds,Road+Rail,325,5,22,17,91087.74,1778,Strike,1
ORD01718,2021-11-13,GAIL Vendors,Kolkata,Pune,Industrial Machinery,Rail,2667,11,13,2,326843.85,4271,None,0
ORD01719,2021-05-22,GAIL Vendors,Bhopal,Hyderabad,Automotive Parts,Road,1869,13,16,3,490891.03,4648,None,0
ORD01720,2022-09-17,HCL Vendors,Nagpur,Bhopal,IT Hardware,Air,803,9,29,20,382737.11,4470,Flood,1
ORD01721,2022-11-24,NTPC Materials,Nagpur,Jaipur,Raw Materials,Road+Rail,1766,5,10,5,175635.12,606,None,0
ORD01722,2023-08-04,ONGC Supplies,Nagpur,Pune,Pharmaceuticals,Road,602,6,7,1,384413.05,4339,None,0
ORD01723,2021-11-18,HCL Vendors,Indore,Kolkata,Agricultural Goods,Air,1293,12,23,11,78731.26,4823,Strike,1
ORD01724,2023-03-27,Coal India Suppliers,Surat,Mumbai,Pharmaceuticals,Air,320,15,15,0,241816.58,1842,None,0
ORD01725,2021-01-02,Tata Suppliers Pvt Ltd,Bhopal,Pune,Automotive Parts,Road+Rail,456,3,4,1,417686.59,3181,None,0
ORD01726,2022-05-31,Coal India Suppliers,Indore,Lucknow,Electronics,Road,1571,6,15,9,28718.49,552,Strike,1
ORD01727,2022-01-20,ONGC Supplies,Bangalore,Delhi,IT Hardware,Road,1400,11,14,3,41215.59,2642,None,0
ORD01728,2021-02-25,Larsen & Toubro Supply,Kolkata,Bhopal,Raw Materials,Road+Rail,2585,10,29,19,315353.95,422,Road Blockage,1
ORD01729,2023-01-18,Larsen & Toubro Supply,Mumbai,Jaipur,IT Hardware,Rail,2004,8,19,11,144342.97,1339,Heavy Rainfall,1
ORD01730,2021-03-01,ONGC Supplies,Nagpur,Bhopal,Pharmaceuticals,Road+Rail,1886,14,29,15,300174.44,2832,Road Blockage,1
ORD01731,2021-01-20,GAIL Vendors,Surat,Bhopal,Raw Materials,Road,2142,11,14,3,461929.58,1328,None,0
ORD01732,2022-08-02,Bajaj Materials,Pune,Lucknow,Automotive Parts,Road,2385,14,17,3,485297.0,1635,None,0
ORD01733,2021-07-27,Indian Oil Logistics,Bhopal,Hyderabad,Pharmaceuticals,Rail,1665,10,17,7,105296.19,3297,Strike,1
ORD01734,2021-04-22,ONGC Supplies,Kolkata,Bhopal,Automotive Parts,Road,872,10,8,0,43904.32,1348,None,0
ORD01735,2021-01-01,ONGC Supplies,Kolkata,Bhopal,Industrial Machinery,Road,2302,9,25,16,70516.36,4071,Political Unrest,1
ORD01736,2022-07-14,Reliance Logistics,Kolkata,Bangalore,Agricultural Goods,Air,2032,12,10,0,151880.44,2177,None,0
ORD01737,2022-08-30,Bajaj Materials,Mumbai,Kolkata,Agricultural Goods,Rail,1820,3,3,0,26285.62,784,None,0
ORD01738,2022-03-18,Coal India Suppliers,Ahmedabad,Kolkata,Automotive Parts,Air,1224,7,17,10,202187.99,4386,Flood,1
ORD01739,2021-04-21,Reliance Logistics,Jaipur,Chennai,Electronics,Road+Rail,964,5,8,3,417809.14,765,None,0
ORD01740,2023-06-19,Infosys Supply Co,Bangalore,Lucknow,IT Hardware,Rail,1919,10,19,9,275331.91,4034,Strike,1
ORD01741,2023-03-15,Coal India Suppliers,Indore,Bhopal,Agricultural Goods,Road+Rail,1148,14,30,16,125299.55,951,Political Unrest,1
ORD01742,2023-05-19,Wipro Procurement,Hyderabad,Ahmedabad,Textiles,Rail,319,11,14,3,288350.55,3693,None,0
ORD01743,2023-09-10,Indian Oil Logistics,Kanpur,Lucknow,Raw Materials,Road,2430,14,18,4,204376.79,984,None,0
ORD01744,2022-04-10,BHEL Components,Ahmedabad,Kolkata,Pharmaceuticals,Road,1859,10,14,4,430750.02,136,None,0
ORD01745,2022-01-09,Infosys Supply Co,Chennai,Delhi,Textiles,Road,900,15,17,2,316441.59,2696,None,0
ORD01746,2022-11-22,Tata Suppliers Pvt Ltd,Indore,Surat,Industrial Machinery,Road,1699,5,8,3,271841.89,3674,None,0
ORD01747,2023-08-18,BHEL Components,Chennai,Nagpur,Pharmaceuticals,Air,498,4,6,2,41012.87,4684,None,0
ORD01748,2021-05-23,NTPC Materials,Lucknow,Mumbai,Agricultural Goods,Road+Rail,2483,8,12,4,387422.59,2209,None,0
ORD01749,2021-08-29,GAIL Vendors,Mumbai,Kolkata,Electronics,Air,719,9,13,4,426181.87,287,None,0
ORD01750,2023-09-02,BHEL Components,Kanpur,Lucknow,FMCG,Rail,1227,12,13,1,325943.47,2452,None,0
ORD01751,2023-06-23,ONGC Supplies,Jaipur,Kanpur,Automotive Parts,Air,470,12,14,2,145365.14,3711,None,0
ORD01752,2022-10-04,Mahindra Parts Ltd,Delhi,Pune,Agricultural Goods,Road+Rail,933,11,28,17,203818.4,3208,Flood,1
ORD01753,2022-05-05,NTPC Materials,Bangalore,Ahmedabad,Automotive Parts,Rail,519,6,23,17,361107.32,3789,Flood,1
